id,name,url,length,description,directions,city,region,country,lat,lon,difficulty,features,rating,thumbnail
277388,Blue Lakes Road / #850,https://www.singletracks.com/bike-trails/blue-lakes-road-850/,3.0,"Blue Lakes Road runs from Hwy 9 to the Blue Lakes, 2.5 miles one-way.",CO,Breckenridge,Colorado,United States,39.38151,-106.06322,Easiest,Night riding allowed,2.0,
277390,McCullough Gulch Road / #851,https://www.singletracks.com/bike-trails/mccullough-gulch-road-851/,2.0,"McCullough Gulch Road is a scenic 2wd dirt road that runs from Highway 9 to the Wheel Trail Trailhead. Along the way it passes a few hiking-only trailheads, including Quandary Peak.",CO,Breckenridge,Colorado,United States,39.38263,-106.06421,Beginner,Night riding allowed,1.0,
643999,Sand Creek Trail South,https://www.singletracks.com/bike-trails/sand-creek-trail-south/,5.8,"This is an urban trail that runs from Palmer Park Blvd. just west of Powers all the way down to E. Las Vegas Street in the south end of the city next to the Spring Creek Youth Center. It is about 3/4 pavement. Thus it is a beginner trail but does clear quickly of snow, so you can get some miles in when everything else is covered with snow or muddy. The trail runs along Sand Creek for its entirety and behind various neighborhoods. There are tunnels under many of the main roads, so you don't have to battle traffic. The intent that it will someday connect to the upper parts of Sand Creek Trail (North) and to the entire Colorado Springs trail system. There are random social trails spinning off of Sand Creek Trail that one can explore.",On the north end you can pick up the trail in several places - maybe the best is to park at the Starbucks on Palmer Park just west of Powers.,Colorado Springs,Colorado,United States,38.85734,-104.72322,,,0.0,
280347,Tour de Parks,https://www.singletracks.com/?post_type=bike-trails&p=280347,29.0,"Mostly bike path, with intermittent single track","Goal is to ride through as many parks in Colorado Springs as possible. Catch the Santa Fe trail at any point, and return.",Colorado Springs,Colorado,United States,38.85057,-104.76132,,,0.0,
277385,Road #2,https://www.singletracks.com/bike-trails/road-2/,1.0,"This is a dirt road that runs about a mile from Hoosier Pass to Magnolia Mine, dead ending there.",CO,Breckenridge,Colorado,United States,39.36172,-106.06267,Beginner,Night riding allowed,3.0,
283782,Pancake Rocks,https://www.singletracks.com/bike-trails/pancake-rocks/,6.0,"This trail has a couple forks that offer multiple route options--up to three separate out-and-back's are possible on one ride.  The trail climbs sharply on gravelly singletrack.  At 0.8 miles, a fork left goes through Horsethief Park, a pleasant subalpine meadow flanked by pines on one side and aspens on the other.  For Pancake Rocks, continue straight.  At one mile, take the right turn for Pancake Rocks.  Straight is a nice side trip, especially on the return, a mere half mile to the lovely Horsethief Falls.  Once you make the right turn, get ready to push--the trail climbs 600' in under a half mile up an eroded washout before relenting only slightly up some still brutal switchbacks.  As the trail tops out after about two miles, look for a small opening on the right--this is the path to the Pancake Rocks, a cool rock formation with a fantastic million-mile view beyond.  You can continue on straight on the main trail for another half mile or so for some great forest cruising after which the trail will plummet downhill, ultimately ending at private property.  ","From Hwy 24 in Divide, take Hwy 67 south toward Cripple Creek.  About 9.3 miles south of Divide, you will go around an abandoned tunne.  The trailhead is immediately after the south tunnel entrance.",Cripple Creek,Colorado,United States,38.83415,-105.13725,Advanced,,4.0,
277386,Road #849,https://www.singletracks.com/bike-trails/road-849/,1.0,"Road #849 is a dirt 4x4 road that spurs off of Road 2. It basically runs from the top of Hoosier Pass / Hwy 9 up a mile or so to Crystal Lake, dead ending there.",CO,Breckenrige,Colorado,United States,39.36184,-106.06671,Beginner,Night riding allowed,2.0,
287808,Palmer Trail / Section 16,https://www.singletracks.com/bike-trails/palmer-trail-section-16/,6.0,"This route follows High Drive up about a mile to the Palmer Trail singletrack on the right side 
of the road.  The Palmer Trail climbs about 2 miles from here through the woods on some of 
the smoothest singletrack in town.  At the top there's a 3-way intersection; take the right 
fork if you want to make this a loop w/ section 16 (and you're in the mood for some washed 
out, technical as gank singletrack).  Otherwise take the left fork up a little farther for 
awesome views of Garden of the Gods.  Turn around once the trail starts getting steep and 
gravel strewn.  From here it's a 3+ mile descent back down the trail you climbed.  
Awesome.","From I-25, take US 24 West to 21st St.  Turn left onto 21st street, then right onto Lower 
Gold Camp Road.  At the four way stop, turn left onto Bear Creek Road.  Park on the side of 
the road at the end of Bear Creek Road or the parking lot at the ranger station at the end of 
High Drive.",Colorado Springs,Colorado,United States,38.82285,-104.89037,Intermediate,,4.14,https://images.singletracks.com/blog/wp-content/uploads/2013/12/IMG_0099-0-orig.jpg
286763,Old Flowers Road,https://www.singletracks.com/bike-trails/old-flowers-road/,6.0,Dirt road that meanders through ranches with views of the Rawah Wilderness Area.  Excellent scenery.,"Take US 287 north from Fort Collins.  The take a left on Rd 54G to Laporte.  Take a left on Rd 52E and go west.  Take 52E through Rist Canyon to Stove Prairie Road 27.  Once you reach Stove Prairie Road, Old Flowers Road is right in front of you.  Park at the old schoolhouse.",Fort Collins,Colorado,United States,40.61926,-105.35679,Beginner,,4.25,https://images.singletracks.com/blog/wp-content/uploads/2006/09/1157845850-orig.jpg
644011,Midland,https://www.singletracks.com/bike-trails/midland/,4.6,This is a paved path that connects Colorado Springs and Manitou. Maybe it's only significance to mountain bikers is that it provides access to Red Rock Open Space from town if you want to pedal to Red Rocks. It can be accessed from endless points along its route and provides a nice leisurely ride along Fountain Creek.,This paved path begins at the southern end of the America the Beautiful Park in downtown Colorado Springs and ends at Fields Park near the intersection of El Paso Blvd and Beckers Ln. in lower Manitou Springs.,Colorado Springs,Colorado,United States,38.82830,-104.83338,,,0.0,
288895,Bear Creek Regional Park,https://www.singletracks.com/bike-trails/bear-creek-regional-park/,6.0,"This place has some good hills and wide trails. Alot of hikers and joggers use these trails, not to mention the people with the dogs. There is some singletrack here that is closed to bikes but is well worth the ride if you are feeling gnarley. Use these trails to connect with Gold Camp Rd. and Captain Jack's for a nice long ride.<BR><BR>","From I-25, exit at US 24 West, Cimmaron St. Head west. At the second stoplight (21st St.), turn left.The trail is on the right after the big hill. Parking is available on the right.",Colorado Springs,Colorado,United States,38.82509,-104.85969,Beginner,,3.0,https://images.singletracks.com/blog/wp-content/uploads/2010/07/DSC04789-0-orig.jpg
276088,Copper Mountain Bike Park,https://www.singletracks.com/bike-trails/copper-mountain/,9.0,"The American Eagle lift give you access to a handful of singletrack trails on the ski mountain. Each top to bottom trail drops about 1400 feet as they zig-zag down the mountain. The trails simply run across the ski hill until they get into the trees where switchback, sending you back across the ski run until you enter the trees, where you find the next switchback. The trail bed is mostly dirt, with a occasional rocks and water bars thrown in. The technical challenge is pretty low. There are no super steep sections, and no serious obstacles, natural or man-made. The trail map has 1 black trail, 2 blue trails and a couple of green trails(roads).",Base of the Copper Mountain Ski Resort.Copper Mountain exit on I70.,Copper Mountain,Colorado,United States,39.50294,-106.14241,Beginner,"Drinking water, Lift service, Restrooms",3.0,
273838,Guller Creek Trail,https://www.singletracks.com/bike-trails/guller-creek-trail/,12.0,Runs from Copper Mountain base up to Kokomo Pass.,Can start at the Copper Mountain base.,Copper Mountain,Colorado,United States,39.50191,-106.14409,,,0.0,
280610,Bear Creek East Side,https://www.singletracks.com/bike-trails/bear-creek-east-side/,2.0,"This is a wide, gravel, beginner's level trail I ride with my daughters quite often. There are several different loops you can do and even a few short sections of singletrack hidden here and there.",I-25 to hwy24/Cimarron St exit and head west. Go left or south on 21st St to Bear Creek Regional Park. This trail is on the left side of 21st St.,Colorado Springs,Colorado,United States,38.82182,-104.85587,,,0.0,
274351,Beacon Hill Open Space,https://www.singletracks.com/bike-trails/beacon-hill-open-space/,1.0,"This is a small open space added to the far east end of Bear Creek Regional Park.  Most of the trails are doublewide singletrack, but there is some narrow singletrack to be found.  I use these trails (and Skyway Park) to connect from Stratton Open Space down to the Santa Fe Trail.  It is a fun little 2.2 mile route that is mostly downhill.",Two good places to access this small open space is from Parkview Boulevard from the west or 8th Street (near the Walmart) from the east.,Colorado Springs,Colorado,United States,38.81231,-104.84562,Beginner,,3.0,
285998,Cheyenne Mountain State Park,https://www.singletracks.com/bike-trails/cheyenne-mountain-state-park/,20.0,"Most of these trails were not designed with the mountain biker in mind, but a few of them make for a pretty good ride.  There are great training climbs (Talon, Blackmer, Cougar's Shadow).  Around the bottom, the trails are wide and well manicured so that families with strollers can negotiatie them, but the higher you go, the narrower and more technical they get.  The one exception is the Medicine Wheel Trail, which is near the bottom, is a half mile technical rock fest.  For a good overall ride, hit the Talon/South Talon/North Talon trails and come back down.  then head up Medicine Wheel to Blackmer to Cougar's Shadow, back on to Blackmer and Medicine Wheel,  Boulder Run also has a few technical challenges.  Although not the best ride in the area, this is a welcome addition to C-Springs' already impressive MTB resume.  there is a $6 fee/vehicle to enter the park.","From downtown Colorado Springs, head south on Nevada/Hwy 115.  Look for the sign on the right---it will be directly across from the main gate to Ft Carson.",Colorado Springs,Colorado,United States,38.73128,-104.82100,Intermediate,,4.04,https://images.singletracks.com/blog/wp-content/uploads/2016/03/hZmxBwNxbyHgeIJ96PSee73FoLQ7N2gWcnXFB0yPeAM-2048x1536-orig.jpg
284395,Crooked Creek,https://www.singletracks.com/bike-trails/crooked-creek/,14.0,"There is actually a lot of singletrack, doubletrack, atv trail, and forest service roads zigzagging this area.  It's easy to get confused as not all the roads and trails are on the map, so know how to determine your location without clear visibility of roads and trails.  A good lollipop route is as follows:  Follow the singletrack until it hits an atv trail-go right over a hill and down the other side.  You will approach the continuation of Co Rd 659 from the west through a large meadow.  Go back down 659 until you're next to the trees on your right and look for a small singletrack to your left (heading east).  It should be signed as trail 747.  Follow the trail through the marsh (crossing Beaver Creek) and head north on the other side of the marsh until you hit a doubletrack road.  Go right on the road which will dead end and look for the singletrack beyond the dead end.  This will take you into another drainage where you will follow 747 up to another road heading north.  Look for a fork marked 669.2b sign that says ""to 748"" and follow it to the right. The Trails illustrated map shows this as singletrack but it remains doubletrack for a couple miles.  Be on the lookout for a narrow singletrack to the right signed as trail 748.  Follow trai 748 down to Crooked Creek road (not marked, bu you'll know when you hit the doubletrack).  Go right on the road and follow it back to the ""stem"" of your lollipop route. ","From Main Street in Fairplay, follow 4th Street to the Northeast.  When it Ts into Bogue, go left and follow county road 659/Beaver Creek road to the North.  Folow the road out of town and look for a sign that says ""National Forest, Beaver Creek Access--go right there.  Within a quarter mile, there will be a parking lot on the left just before a gate.  Park there.  The singletrack starts on the North side of the parking lot.",Fairplay,Colorado,United States,39.26070,-106.01704,Intermediate,,3.0,https://images.singletracks.com/blog/wp-content/uploads/2010/11/DSC00161-0-orig.jpg
283442,Spring Creek,https://www.singletracks.com/bike-trails/spring-creek/,1.0,"This is a connector trail that gets you off Gold Camp Road and connects with Mid-Columbine at about its midway point.  You won't ride this alone for any reason, but it's a great addition to the Cheyenne Canyon area that adds high quality singletrack and gets you off the dusty, heavily traveled Gold Camp Road.","This trail begins on Gold Camp Road immediately below Tunnel #1, just above the bottom of Captain Jack's",Colorado Springs,Colorado,United States,38.79892,-104.88451,Intermediate,,3.75,https://images.singletracks.com/blog/wp-content/uploads/2012/03/CIMG0663-1-orig.jpg
274489,Sesame Canyon,https://www.singletracks.com/bike-trails/sesame-canyon/,1.0,"The trail drops over 700' in one mile down a beautiful canyon from Captain Jack's (at the bottom of the tubs) down to High Drive.  It comes out on High Drive maybe 200  yards below the new trailhead of Palmer Trail (marked Red Rock Loop on the ground) on High Drive.  It makes a great link from the Upper Gold Camp trails to Palmer Trail-Section 16 and the Red Rocks Open Space trails.  Tight switchbacks, steep, loose, rocks, root drops and one scary rock rollover that could seriously hurt you.","This trail begins at the bottom of the ""tubs"" on Captain Jack's, one mile from the top of High Drive on Jacks.  The trail heads off to the North just above/before the little rock jump at the bottom of the tubs.",Colorado Springs,Colorado,United States,38.81436,-104.89802,Advanced,,4.67,
287173,Copper Triangle,https://www.singletracks.com/bike-trails/copper-triangle/,30.0,"This trail is roughly 30 miles with 5-6 of those miles above treeline. The first couple of legs of this ride are on the Colorado Trail (Copper to Camp Hale via Searle Pass and Kokomo Pass), where it's almost all singletrack, while the return is mostly on 4x4 road, double track, and paved bike path.

Start by finding your way into the heart of the Copper Village and look for the chairlift named American Eagle. The start of the trail is just to the right of the lift (before American Flyer) and is a dirt road that you'll see switchback up the hillside. After the first switchback, you'll see a rock painted white with the Colorado Trail symbol painted on it and a singletrack next to it. Continue to follow this trail as it meanders and switchbacks up Copper Mountain. There are many side trails that cut off the CO trail through this section, but the CO trail is clearly marked. This part of the trail has been heavily used by horses, but don't let the leftovers deter you, it'll quickly be over and the real riding will begin.

You'll eventually come out at a stream (Guller Ck) with a crossing and a long open valley. The horse traffic should be over, and you'll continue up the valley to above treeline. You'll top out after a bit of hike-a-bike at Searle Pass (12,035ft, 7mi). 

Before you go beyond this point, make sure the CO weather is on your side. You've still got over 3 miles to Kokomo Pass (all above treeline) and on the return trip Ptarmigan Pass ( at treeline). Neither are good places to be in a thunderstorm.

If it all looks good, continue across the vast alpine tundra to Kokomo Pass (12,011 ft, 10 mi). This is arguably the best tundra riding in all of Colorado (similar to Monarch Crest, but without all the people). 

Once you reach Kokomo Pass, the fun begins. You've got 3,000 vertical feet to drop to reach Camp Hale. The downhill has got just about everything you could think of: rolling singletrack, fast double track, switchbacks, loose technical sections, etc.

You'll reach the forest road at the valley floor. Take a right to contour around the bottom of the mountain through historic Camp Hale (home of the 10th Mountain Division during WWII). At the north end of Camp Hale, you'll see the 4x4 road (Ptarmigan Pass) heading up to the right (east). Continue up this road, for what will seem like an eternity until you top out at Ptarmigan Pass (11,772 ft, 23.4mi).

From the top of Ptarmigan Pass, you should be able to see I-70 and Vail Pass to the NE. Follow the 4x4 road as it drops off the pass for less than a mile to where it reaches a saddle on the ridge. The road will drop off the ridge to the left (west), but you want to take the small trail that drops off the ridge to the right (east). This is Wilder Gulch and it's all downhill from here.

Continue down Wilder Gulch until it reaches I-70. There are some very swampy spots through here, so be aware and stay on the trail! At the end of the valley, jump on the paved bike path and cruise back to your car.",Take I-70 into the mountains and exit towards Copper Mountain. Park at any one of the number of parking lots in Copper Village.,Copper Mountain,Colorado,United States,39.50181,-106.15373,Expert,,4.88,https://images.singletracks.com/blog/wp-content/uploads/2005/08/1124585557-orig.jpg
274135,Chamberlain,https://www.singletracks.com/bike-trails/chamberlain/,8.0,This is popular hiking/biking trail in Colorado Springs. Lots of fun and suitable for beginners.,From Cresta & Preserve Drive - Go west on Preserve until it stops at a guard shack & gate. Go around the gate on the sidewalk on the right and into Stratton Open Space.,Colorado Springs,Colorado,United States,38.81497,-104.86410,Intermediate,Fat biking allowed in winter,4.0,https://images.singletracks.com/blog/wp-content/uploads/2022/04/20220402_145555-375x250.jpg
279555,Banker's Lunch Loop,https://www.singletracks.com/bike-trails/bankers-lunch-loop/,1.0,"This trail is really nothing special, just a small loop in the old homeless encampment.  Even so, I rode into three homeless camps as I rode.  The trail isn't marked, so I had to poke around.<br />
<br />
The trail is notable because it's the first step in a planned singletrack trail from Tejon Park 'n Ride to Woodmen Park 'n Ride.  Hopefully, they'll get that done sooner than later.","Ride the Pikes Peak Greenway Bike Path in the Tejon Park 'n Ride area.  When you get near the Springs Rescue Mission, start looking for a singletrack trail into the trees and brush.",Colorado Springs,Colorado,United States,38.81701,-104.82729,,,0.0,https://images.singletracks.com/blog/wp-content/uploads/2014/08/002-orig.jpg
286330,Colorado Trail: Searle Pass and Kokomo Pass (Copper Mountain to Camp Hale),https://www.singletracks.com/bike-trails/colorado-trail-searle-pass/,13.0,"Start the trail under the American Flyer Lift.  You will pass a few intersections.  At mile 2.6 you 
will cross Guller Creek.  Later up the climb you will pass Janet's Cabin and then summit at mile 
6.6.  You can either turn around here or continue a little farther to Kokomo Pass.  You will climb 
to get to the top of the pass and will climb again on the way back.","Exit off I-70 at Copper and find a place to park.  After you park ride through town and find the 
American Flyer lift.",Copper,Colorado,United States,39.50012,-106.15863,Advanced,,4.63,https://images.singletracks.com/blog/wp-content/uploads/2017/11/IMG_7188-hdr-orig.jpg
274352,Skyway Park Trail,https://www.singletracks.com/bike-trails/skyway-park-trail/,1.0,"Very small trail system (1-1.5 mi), but fun, made of entirely of narrow singletrack.  My favorite way to access these trails is to start from Ponderosa Trail in Stratton Open Space as it exits the open space in the NE corner.  You can drop down some fun trail towards the high school baseball field.  Once near the field, the trail turns north.  Then, just before the trail reaches a neighborhood paved sidewalk, it junctions with a trail heading east (right) that switchbacks down to the tunnel under Cresta Road and immediately enters Skyway Park.",There are at least three places to pick up these trails.  First is from the large drainage tunnel that runs under Cresta Road on the north end of the Cheyenne Mountain High School property.  Second is from Skyway Park Elementary School.  The third is from the end of N. Star Drive at the northeast end of the park.,Colorado Springs,Colorado,United States,38.80357,-104.86317,,,3.0,
276078,Redtail,https://www.singletracks.com/bike-trails/redtail-12228/,4.0,"The American Flyer lift leaves you right at the top of this trail. This singletrack drops about 1400 feet as it zig-zags down the mountain. The trail runs across the ski hill until it gets into the trees where it switches back, sending you back across the ski run until you enter the trees, where you find the next switchback. The trail bed is mostly dirt, with occasional rocks and water bars thrown in. The technical challenge is pretty low. There are no super steep sections, and no serious obstacles, natural or man-made. While there aren't a lot of challenges, you'll really get your switchback practice in!",Copper Mountain ski resort base.,Copper Mountain,Colorado,United States,0.00000,0.00000,Intermediate,"Drinking water, Lift service, Restrooms",3.0,https://images.singletracks.com/blog/wp-content/uploads/2016/08/IMG_20160723_120103384-orig-scaled.jpg
631594,Cresta Bike Park,https://www.singletracks.com/bike-trails/cresta-bike-park/,1,Jumps lines and pump track.,"Located off Cresta Rd, near Cheyenne Mountain High School.",Colorado Springs,Colorado,United States,38.80613,-104.85701,Beginner,,2.0,
643208,Cresta,https://www.singletracks.com/bike-trails/cresta/,1.2,"This is a fun flowy single track trail connecting Stratton Open Space and Cresta Park. It used to be comprised of Ponderosa Trail and Patty Cake Trail. It has also been known as Skyway Trail, and Cresta Park was previously known as Skyway Park. It has been realigned a bit recently and renamed Cresta Trail on the ground.",Cresta trail starts at the northeast most point of Meadows Trail in Stratton Open Space. It terminates on the Northeast end of Cresta Park.,Colorado Springs,Colorado,United States,38.80301,-104.86310,Beginner,,3.0,
308511,Mays Peak Plunge,https://www.singletracks.com/bike-trails/mays-peak-plunge/,1.0,"This trail plunges 900' in just 1.1 mi from the top of Mays Peak to Tunnel #2 on Gold Camp Road.  The trail is narrow loose singletrack throughout.  There are two distinct portions of the trail which meet at the pullout atop of High Drive.  The upper portion runs from the top of High Drive up to the top of Mays Peak.  The lower portion runs from the top of High Drive down to Tunnel #2 on Gold Camp Road.  The upper portion which is 0.66 mi long drops at a fast 12% ave. slope while the lower portion which is 0.43 mi long drops at a more stimulating 21%. 

The route. Starting from the main parking lot a top of North Cheyenne Canyon, pedal up to the top of High Drive.  Then pick up the trail at the SE corner of the pullout and continue climbing on the upper portion to Mays Peak.  There are a few short sections that will likely require some hike-a-bike along the way.  Once on top, take a break to recover from the climb and enjoy the spectacular views.  When ready, point your knobbies downhill and let it rip for a fast 1.1 mi downhill run. Once back on Gold Camp Road, it is a short easy pedal from Tunnel #2 back to the main parking lot.  The entire route is 3.4 mi long.",Park at the main dirt parking lot at the top of North Cheyenne Canon Park.,COLORADO SPRINGS,Colorado,United States,38.80033,-104.89947,Advanced,,4.0,
274498,Captain Morgan,https://www.singletracks.com/bike-trails/captain-morgan/,1.0,"This trail is a 0.4 mi long one-way trail, heading E-SE off Captain Jack's down to Gold Camp Road.  It comes out on Gold Camp Road just above the top of the Chutes.  This is a true expert trail with percent slopes often ranging from 25 to 50%.  You have to negotiate big drops, trees, ruts, rocks, turns, etc. on STEEP loose grade.  It is by far the steepest, sketchiest trail I have seen in the Springs area.",The trailhead is located 0.8 miles above the parking lot at the bottom of Captain Jacks.  It begins on the little top that  begins the last main descent down Jacks.  This top is just above the second main turn from the bottom of Jacks - the rounded south pointing turn (see the Captain Jack's map).  It is the same little top where there is the short 15-20 foot long chunky face you can roll off.,Colorado Springs,Colorado,United States,38.80090,-104.88159,Expert,,4.5,
288892,Captain Jack's,https://www.singletracks.com/bike-trails/captain-jacks/,5.0,"The ride up High Drive is about a mile and completely uphill.  At the top of the hill, take the trail to the right (labeled Penrose Multi-use trail 665).  The other users of this trail include motorcycles so be careful!  The trail is very well maintained and hard to lose.  Alot of loose gravel, banked turns,  and crazy mogul like jumps make this trail awesome.  The trail goes down about 3 miles before ending at a parking lot.  Go out the parking lot and turn right onto the gravel road.  This road leads back to your car and goes through two tunnels and some high rock canyons.  Very scenic, very fast, and very fun.  Do the loop a couple times for a good workout.","From Colorado Springs, take W. Cheyenne Blvd. west (access from I-25 via exit 140A [US 25 S] - right onto Ramona, turns into W Cheyenne Blvd.)  Go almost to Seven Falls - just before Seven Falls, turn right into North Cheyenne Canyon.  Continue into the park, past Helen Hunt Falls until the pavement ends (approx. 2 miles).  Park at the parking lot here.  Trail starts up High Drive.",Colorado Springs,Colorado,United States,38.79908,-104.88353,Intermediate,Night riding allowed,4.24,https://images.singletracks.com/blog/wp-content/uploads/2010/09/l_ac02e72152e64a53bd2f74350b37fcc6-0-orig.jpg
288886,Gold Camp Road,https://www.singletracks.com/bike-trails/gold-camp-road/,40.0,"This old rail bed leads from Colorado Springs to Cripple Creek.  The rail grade makes it a fairly gradual climb through the mountains and some beautiful terrain.  You'll go through multiple tunnels so bring a light if you're afraid of the dark.  After you've had enough riding, turn around for the quick descent back to the parking lot.  About the first 10 miles of the road is closed to vehicular traffic (except dirt bikes, ATVs, etc.) but the rest shares the road with cars.  If you're a wuss you can shuttle vehicles to make this an all downhill ride.  Several trails diverge from this road as well.","From Colorado Springs, take US 24 West towards Manitou Springs.  Turn left onto 21st Street.  Go about 4 miles and turn right onto W Cheyenne Blvd.  Go about 1.5 miles and turn right into Cheyenne Canyon Park.  Follow the road all the way up to the gravel parking lot (about 2-3 miles).  Park here and follow the dirt road that begins at the back of the parking lot (heading up the hill).",Colorado Springs,Colorado,United States,38.79039,-104.90355,Beginner,,3.07,https://images.singletracks.com/blog/wp-content/uploads/2003/01/13-1181513948-orig.jpg
286087,Pipeline Trail,https://www.singletracks.com/bike-trails/pipeline-trail/,9.0,"The Jones Park Trail, while mostly downhill, still has a good amount of climbing--not what you want to see after slogging up 16 miles of Gold Camp Road.  Also probably not what you want to see if you're shuttling.  What the Pipeline trail gives you is a much straighter, and almost all downhill path to the same outlet.  Remember to veer left on trail 622 A rather than right down 622 (aka Seven Bridges Trail).  Then hook right on 667 (this is where you meet back up with the Jones Park downhill route.  About a mile later, trail 667 bears right.  For the longest downhill, bear left onto trail 666 aka Bear Creek Trail.  This is a very fun downhill extension with some technical spots, some spooky exposure, and fantastic views of a very rugged canyon.  You will merge onto High Drive, where you could leave a shuttle vehicle (beware, however, High Drive is one way and only open in the summer months).  Between the Falcon Guide ""Mountain Biking Colorado Springs"" and Trails Illustrated 137 ""Pikes Peak, Canon City,"" this one's pretty easy to piece together.","Look up the directions to the Jones Park trail.  They share the same trailhead.  From where you park your shuttle vehicle (if you shuttled--highly recommended), instead of taking trail 701 to the left, go straight down trail 668--this is the pipeline trail.  ",Colorado Springs,Colorado,United States,38.76310,-104.96201,Advanced,,3.5,https://images.singletracks.com/blog/wp-content/uploads/2012/07/IMGP4574-0-orig.jpg
288868,Stratton Open Space / The Chutes,https://www.singletracks.com/bike-trails/stratton-open-space-the-chutes/,5.0,"Trails in the open space are well marked and are classified for difficulty.  The trails here go through the fields and up around two small reserviors.  At the top of the open space is a trail called The Chutes.  This trail is an out and back and climbs about 600 feet over a couple of miles to Gold Camp Road.  Turn around at the top here for a fast and fun ride down.  The trail is banked and built for speed.  Be careful of other bikers or hikers coming up the trail.  The Chutes, although short, is one of the best trails in town.","From I-25, exit at Hwy 24 West.  Go about a mile and turn left onto 21st Street.  Go about 3 miles on 21st to W Cheyenne Blvd.  Turn right.  Go about half a mile and turn right onto Ridgeway Ave.  Stratton Open Space and parking lot is on the right.",Colorado Springs,Colorado,United States,38.79609,-104.85896,Intermediate,,4.09,https://images.singletracks.com/blog/wp-content/uploads/2017/06/IMG_3692-Version3-orig-scaled.jpg
286892,Seven Bridges Trail,https://www.singletracks.com/bike-trails/seven-bridges-trail/,5.0,"This trail is better walked & ridden in sections...  The walking generally being on the uphill portion.  The trail crisscrosses the creek in several spots, most of them having small footbridges in various states of disrepair.
However, coming back down is the treat at the end of the trek.  The trail is populated by masses of roots, rocks, stream crossings, small drops, and foot-dabs aplenty.  It is not a trail for the faint-hearted, or cheapo bikes....  but the challenge you get is worth the effort.","Head up Gold Camp road to the High-Drive Rd./Captain Jack's trailhead.  Follow Gold Camp {closed to vehicles} till you get to Cheyenne Creek.  On the right side of the creek is the trail which leads up either to the Buckhorn cut-off trail on the left, or Seven Bridges on the right.  ",Colorado Springs,Colorado,United States,38.79117,-104.90647,Advanced,,2.38,https://images.singletracks.com/blog/wp-content/uploads/2006/05/1148175720-orig.jpg
286518,Buckhorn Loop,https://www.singletracks.com/bike-trails/buckhorn-loop/,4.0,"From the gate, pedal up the dirt road for about .6 miles where you will see a distinct dirt path headed up the mountain on your right.  If you make it to the hard left hand turn on the dirt road you have gone too far.  As you head up the trail take the first possible hard right.  You will follow this trail up through pine trees on some great single track that includes some great views, a series of switchbacks, and minor rock and root obstacles to go around or over (it really isn't too technical going up - although it is fairly narrow).  Eventually, (after about 1.4 miles of nearly all up) you will come to a T intersection.  Take a right for this description (if you go left you can link into Trail 666 - see Bear Creek Loop description).  Once you take the right your climb is almost over.  Continue on this trail to the top of the mountain for some really nice views.  Once the trail starts to drop, it goes fairly fast.  Watch out for loose gravel due to the moto bikes that are allowed on this part of the trail (unlike the previous section).  Once you hit the dirt road (High Drive) you take a right and ride the mountain road for about a mile back to the parking lot.  Before you hit the parking lot make sure you look off to your slight left and catch a glimpse of the top of Silver Cascade Falls.  That describes the loop, which is best if you're alone or short on time.  I recommend linking this trail into one of the other nearby trails to make a longer ride.  Also, if you decide to ride the trail in the opposite direction, be prepared to yield to the uphill riders (who may flip you the bird for going the ""wrong"" way).  This trail makes for some really fun down hill if done in the opposite direction, but be sure to only do this during low traffic times (early morning during the middle of the week, and definitely not on a holiday) to avoid angry up hill climbers and hikers.",From Colorado Springs go west and get on Cheyenne Canyon Rd.  Follow this up through the canyon past Helen Hunt Falls to the large dirt parking lot (This is High Drive parking lot).  The trail begins on the dirt road at the back corner of the parking lot at the gate that restricts cars from access.,Colorado Springs,Colorado,United States,38.79082,-104.90410,Intermediate,,3.67,https://images.singletracks.com/blog/wp-content/uploads/2007/06/2072-1181566558-orig.jpg
288880,Jones Downhill,https://www.singletracks.com/bike-trails/jones-downhill/,22.0,"You can easily make this awesome singletrack a shuttle ride, but it is even more rewarding starting from the Gold Camp Rd parking lot.  Start at the rear of the parking lot and climb up Gold Camp Rd.  Continue to ride up the gravel road then turn right onto Old Stage Rd where the climb flattens out slightly.  After about 12 miles of total riding, look for forest road 379 on the right hand side.  This is a fairly short steep section with some rocky technical areas.  There's no shame using the granny gears here since you just climbed 2000 feet!  Trail 701 will be on the right, and is the beginning of Jones Downhill.  For the first few miles there are several whoop-te-doos and ridge riding.  The singletrack is tight and fast most of the way down.  The trail eventually turns into a twisting chute with banked curves with Cheyenne Creek on the right side.  Watch for an old mine entrance on the left, but keep your eyes on the trail as it is somewhat rocky close to the creek.  At the intersection of 666 and 667, cross the creek to the right and take Jones Park Trail 667.  Stay on 667 until you reach the High Drive parking lot.  Descend on the gravel road back to the parking lot.  From 701 to the parking lot is a little over 10 miles.","From Colorado Springs, take W. Cheyenne Blvd. west (access from I-25 via exit 140A [US 25 S] - right onto Ramona, turns into W Cheyenne Blvd.) Go almost to Seven Falls - just before Seven Falls, turn right into North Cheyenne Canyon. Continue into the park, past Helen Hunt Falls until the pavement ends (approx. 2 miles). Park at the parking lot here. Trail starts at the rear of the parking lot towards Gold Camp Rd.",Colorado Springs,Colorado,United States,38.79052,-104.90390,Advanced,Night riding allowed,4.33,https://images.singletracks.com/blog/wp-content/uploads/2003/01/1072932367-orig.jpg
